source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:11:57.869419,2016-07-28T13:11:57.869419,Western Australian Biographical Index (WABI),Index entries beginning with C,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/2a091b3b-8973-4a91-a4d8-b28c49eb28ba/download/c-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:03:39.555964,2016-07-28T06:03:39.555964,Western Australian Biographical Index (WABI),Index entries beginning with C,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/b81a521a-911d-488a-a6f7-cc385bce68d9/download/c-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:12:32.189228,2016-07-28T13:12:32.189228,Western Australian Biographical Index (WABI),Index entries beginning with D and E,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/aac35a09-f8c0-4e80-9b70-947150047d1c/download/de-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:03:57.318987,2016-07-28T06:03:57.318987,Western Australian Biographical Index (WABI),Index entries beginning with D and E,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/d413d101-7cf0-44f3-9a07-dae57e8c4cc0/download/de-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:05:33.657529,2016-07-28T14:05:33.657529,Western Australian Biographical Index (WABI),Index entries beginning with F,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/e005b321-ed8e-4a63-be0c-ab7a8d3911c9/download/f-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:04:17.256344,2016-07-28T06:04:17.256344,Western Australian Biographical Index (WABI),Index entries beginning with F,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/6ec9b7c7-9c2a-4fd1-8631-fa08abc14bb2/download/f-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:10:47.723453,2016-07-28T14:10:47.723453,Western Australian Biographical Index (WABI),Index entries beginning with G,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/6cb9e136-da7b-4851-9e03-5d749c080356/download/g-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:04:36.334181,2016-07-28T06:04:36.334181,Western Australian Biographical Index (WABI),Index entries beginning with G,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/88771e32-dcb1-464a-bc53-bd83dd9dba15/download/g-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:14:05.931431,2016-07-28T13:14:05.931431,Western Australian Biographical Index (WABI),Index entries beginning with H,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/90cf77ee-b4d9-4903-a0b3-7df211d6bd3c/download/h-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:04:51.985994,2016-07-28T06:04:51.985994,Western Australian Biographical Index (WABI),Index entries beginning with H,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/a9e328e9-8222-4156-b2eb-3192759791a5/download/h-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:14:33.612057,2016-07-28T13:14:33.612057,Western Australian Biographical Index (WABI),Index entries beginning with I and J,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/02076536-7a67-4428-a179-21715cf23b90/download/ij-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:05:09.412886,2016-07-28T06:05:09.412886,Western Australian Biographical Index (WABI),Index entries beginning with I and J,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/8b8f13b3-8e73-4d4e-9618-232567165f01/download/ij-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:14:59.446843,2016-07-28T13:14:59.446843,Western Australian Biographical Index (WABI),Index entries beginning with K,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/253c7b5b-c114-4865-a3de-17a1cf912569/download/k-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:05:26.023545,2016-07-28T06:05:26.023545,Western Australian Biographical Index (WABI),Index entries beginning with K,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/1afb96f5-1d4e-45b6-a1b9-65d99b8172d5/download/k-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:15:28.536529,2016-07-28T13:15:28.536529,Western Australian Biographical Index (WABI),Index entries beginning with L,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/b336f846-0b00-4f0a-80a3-88575455ab8e/download/l-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:05:41.571851,2016-07-28T06:05:41.571851,Western Australian Biographical Index (WABI),Index entries beginning with L,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/66c82a82-d52f-4651-9a78-17cd6b86e64a/download/l-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:16:30.984002,2016-07-28T13:16:30.984002,Western Australian Biographical Index (WABI),Index entries beginning with M,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/119e7101-fa58-4f9b-be48-438b930ab72b/download/m-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:06:03.043689,2016-07-28T06:06:03.043689,Western Australian Biographical Index (WABI),Index entries beginning with M,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/e4de1eb3-86f3-46d5-b456-1601e67bb5ac/download/m-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:12:32.253586,2016-07-28T14:12:32.253586,Western Australian Biographical Index (WABI),Index entries beginning with N,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/5c30e716-d348-48d8-80c8-5e6f81a9e818/download/n-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:06:19.569551,2016-07-28T06:06:19.569551,Western Australian Biographical Index (WABI),Index entries beginning with N,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/bf56fcdd-6422-4434-8223-d9fff2bad371/download/n-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:15:22.924997,2016-07-28T14:15:22.924997,Western Australian Biographical Index (WABI),Index entries beginning with O,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/de87042d-e584-404f-9577-3414f9544400/download/o-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:06:39.758074,2016-07-28T06:06:39.758074,Western Australian Biographical Index (WABI),Index entries beginning with O,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/ec61deef-3200-4611-bbac-fe412ab59923/download/o-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:16:24.599368,2016-07-28T14:16:24.599368,Western Australian Biographical Index (WABI),Index entries beginning with P and Q,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/a99983d7-9dba-4d20-973a-0c476bbf6a8b/download/pq-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:07:00.326060,2016-07-28T06:07:00.326060,Western Australian Biographical Index (WABI),Index entries beginning with P and Q,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/7d635ab0-b656-4b36-967a-ea9ff62f5cac/download/pq-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:18:35.585994,2016-07-28T14:18:35.585994,Western Australian Biographical Index (WABI),Index entries beginning with R,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/0984d95a-d945-49b9-8a01-7c4d9e7b142f/download/r-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:07:36.211170,2016-07-28T06:07:36.211170,Western Australian Biographical Index (WABI),Index entries beginning with R,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/76ffb89f-2994-4aba-8cd9-d492ff325d1d/download/r-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T15:32:28.138313,2016-07-28T15:32:28.138313,Western Australian Biographical Index (WABI),Index entries beginning with S,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/0bed51bf-16e8-430e-ae5a-2eabdde2f251/download/s-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:07:54.609825,2016-07-28T06:07:54.609825,Western Australian Biographical Index (WABI),Index entries beginning with S,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/79899a5d-ecb8-4c01-8547-45a731131e29/download/s-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:20:29.041385,2016-07-28T14:20:29.041385,Western Australian Biographical Index (WABI),Index entries beginning with T,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/f3989835-d40c-4559-a477-3e05e2021acc/download/t-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:08:17.685992,2016-07-28T06:08:17.685992,Western Australian Biographical Index (WABI),Index entries beginning with T,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/704b4c28-a132-4008-9edd-e7ed1f89c4b8/download/t-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T14:21:29.087411,2016-07-28T14:21:29.087411,Western Australian Biographical Index (WABI),Index entries beginning with U - Z,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/af090020-ec08-47df-ad73-f63ba6dbea22/download/uvxyz-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:09:02.798176,2016-07-28T06:09:02.798176,Western Australian Biographical Index (WABI),Index entries beginning with U-Z,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/14403b96-b2b6-4985-a3b7-9932235ff62f/download/uvxyz-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T15:35:53.707354,2016-07-28T15:35:53.707354,Western Australian Biographical Index (WABI),Introducing WABI,1888-01-01,1914-12-31,This brief document describes the Western Australian Biographical Index (WABI).,docx,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/1986dcdc-f09e-4a77-b51d-4f89b1b54169/download/introducing-wabi.docx,200
